id,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,id_please,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,place_guess,latitude,longitude,positional_accuracy,private_latitude,private_longitude,private_positional_accuracy,geoprivacy,positioning_method,positioning_device,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,curator_ident_taxon_id,curator_ident_taxon_name,curator_ident_user_id,curator_ident_user_login,tracking_code,field:depth (m),field:depth (ft),field:night dive,field:habitat
111046,Genus Leptasterias,Leptasterias,,Animalia,117697,false,1,0,2010-11-06,2010-11-06,,Pacific Time (US & Canada),"Glass Beach, Fort Bragg, California, USA",39.454789,-123.811696,82,,,,,,,,2991,sea-kangaroo,2012-08-10 00:57:43 UTC,2014-04-30 20:15:29 UTC,research,CC-BY,http://www.inaturalist.org/observations/111046,http://static.inaturalist.org/photos/158414/medium.JPG,"brown, green, grey",Anyone have a recommendation for a good tide pool critter ID book/website?,,,,,,,,no,tidepool
249610,Mediaster aequalis,Mediaster aequalis,,Animalia,293174,false,1,0,2013-04-28,2013-04-28,,Pacific Time (US & Canada),"Crescent bay, WA",48.161388,-123.717333,1024,,,,,,,,5533,velizo,2013-04-30 08:05:53 UTC,2014-05-01 05:20:11 UTC,research,CC-BY,http://www.inaturalist.org/observations/249610,http://static.inaturalist.org/photos/311349/medium.JPG?1367309169,,,,,,,,,,yes,
249615,Daisy Brittle Star (Ophiopholis aculeata),Ophiopholis aculeata,Daisy Brittle Star,Animalia,56685,false,1,0,2013-04-28,2013-04-28,,Pacific Time (US & Canada),"Crescent bay, WA",48.161388,-123.717333,1024,,,,,,,,5533,velizo,2013-04-30 08:13:21 UTC,2014-05-01 05:20:44 UTC,research,CC-BY,http://www.inaturalist.org/observations/249615,http://static.inaturalist.org/photos/311354/medium.JPG?1367309621,,"found by another student, glad he showed me. first time ever seeing one",,,,,,,,yes,
376226,Ophiocomina nigra,Ophiocomina nigra,,Animalia,210283,false,1,0,2013-08-08,2013-08-08,,Paris,,42.460675,3.158655,,,,,,,,,2479,naturalist,2013-08-24 21:25:39 UTC,2014-05-26 12:01:34 UTC,research,,http://www.inaturalist.org/observations/376226,http://static.inaturalist.org/photos/470332/medium.JPG?1377379546,,,210283,Ophiocomina nigra,35467,gpaulay,,2,,no,"Rocky shores, found under a stone"
351046,Holothuria tubulosa,Holothuria tubulosa,,Animalia,324819,false,0,0,2012-08-18,2012-08-18,,Paris,,37.334854,9.704747,,,,,,,,,2479,naturalist,2013-07-30 04:30:42 UTC,2014-05-01 08:40:25 UTC,casual,,http://www.inaturalist.org/observations/351046,http://static.inaturalist.org/photos/437550/medium.jpg?1375158650,,,,,,,,2,,no,Sand and patches of posidonia oceanica
28834,Sphaerechinus granularis,Sphaerechinus granularis,,Animalia,118753,false,3,0,,,,Paris,,41.4270319044,9.1039538383,,,,,,,,,2479,naturalist,2011-08-24 02:05:36 UTC,2014-05-26 12:01:01 UTC,casual,,http://www.inaturalist.org/observations/28834,http://static.inaturalist.org/photos/50935/medium.JPG,,,118753,Sphaerechinus granularis,35467,gpaulay,,1,,no,on rock
27862,Echinaster sepositus,Echinaster sepositus,,Animalia,117446,false,2,0,2011-07,,,Paris,,41.4592243252,9.0540674329,,,,,,,,,2479,naturalist,2011-08-13 18:35:48 UTC,2014-05-01 12:56:15 UTC,research,,http://www.inaturalist.org/observations/27862,http://static.inaturalist.org/photos/49658/medium.JPG,,,117446,Echinaster sepositus,35467,gpaulay,,,,,
642644,Diadema setosum,Diadema setosum,,Animalia,199812,false,2,0,2010-10-17,2010-10-17,,Eastern Time (US & Canada),"Pulau Payar Marine Park, Malaysia",6.070823,100.051044,7973,,,,,,,,19061,csavy,2014-04-25 19:08:11 UTC,2014-05-06 11:53:46 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/642644,http://static.inaturalist.org/photos/809893/medium.jpg?1398452895,,,,,,,,,,,
654742,Ochre Sea Star,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,Fri May 02 2014 07:02:52 GMT-0700 (PDT),2014-05-02,2014-05-02 14:02:52 UTC,Pacific Time (US & Canada),"W Point Ave, Half Moon Bay, CA, US",37.4944333333,-122.4994716667,,,,,,,,,16101,dpom,2014-05-03 04:14:56 UTC,2014-05-20 00:06:39 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/654742,http://static.inaturalist.org/photos/826163/medium.jpg?1399090507,,Little one!,,,,,,,,yes,
643529,Toxopneustes roseus,Toxopneustes roseus,Erizo de mar,Animalia,195811,false,1,0,2013-11-15,2013-11-15,,Pacific Time (US & Canada),,24.555853,-110.41035,,,,,,,,,31863,nadcit,2014-04-26 04:28:17 UTC,2014-05-04 04:10:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/643529,http://static.inaturalist.org/photos/810715/medium.JPG?1398486508,,,,,,,,10,30,no,sumareal
643553,Pentaceraster cumingi,Pentaceraster cumingi,Panamic cushion star,Animalia,56775,false,1,0,2013-11-21,2013-11-21,,Pacific Time (US & Canada),,24.563474,-110.408601,,,,,,,,,31863,nadcit,2014-04-26 04:59:24 UTC,2014-05-04 04:11:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/643553,http://static.inaturalist.org/photos/810745/medium.jpg?1398488388,,,,,,,,12,30,no,submareal
661027,Red Sea Urchin,Strongylocentrotus franciscanus,Red Sea Urchin,Animalia,49126,false,2,0,2014-05-03 08:14:44,2014-05-03,2014-05-03 15:14:44 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4946138889,-122.4993138889,,,,,,,,,26610,nudibranchmom,2014-05-05 12:52:37 UTC,2014-05-13 16:41:27 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/661027,http://static.inaturalist.org/photos/833248/medium.jpg?1399294376,,,,,,,,,,,
661026,Purple Sea Urchin,Strongylocentrotus purpuratus,Purple Sea Urchin,Animalia,48035,false,2,0,2014-05-03 08:14:44,2014-05-03,2014-05-03 15:14:44 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4946138889,-122.4993138889,,,,,,,,,26610,nudibranchmom,2014-05-05 12:52:35 UTC,2014-05-06 11:54:50 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/661026,http://static.inaturalist.org/photos/833247/medium.jpg?1399294375,,,,,,,,,,,
661412,Granulated Sea Star,Choriaster granulatus,Granulated Sea Star,Animalia,122003,false,2,0,2011-07-27,2011-07-27,,Eastern Time (US & Canada),"Bootless Bay, Papua New Guinea",-9.51529,147.264923,4608,,,,,,,,19061,csavy,2014-05-05 17:12:31 UTC,2014-05-06 11:54:40 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/661412,http://static.inaturalist.org/photos/833734/medium.JPG?1399309956,,,,,,,,25,,no,Patchy reefs on sand flats
641308,Pacific blood star,Henricia leviuscula,Pacific blood star,Animalia,47664,false,0,0,2014-04-20,2014-04-20,,Pacific Time (US & Canada),"Salt Creek, Washington",,,,,,,,,,,34463,rcorsino,2014-04-24 21:14:37 UTC,2014-05-05 21:33:27 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/641308,http://static.inaturalist.org/photos/808191/medium.JPG?1398374084,"pacific blood star, sea star, washington",,,,,,,,,,
641307,Ochre Sea star,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,2014-04-20,2014-04-20,,Pacific Time (US & Canada),"Salt Creek, Washington",39.114003,-74.761553,1683,,,,,,,,34463,rcorsino,2014-04-24 21:13:15 UTC,2014-05-07 02:15:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/641307,http://static.inaturalist.org/photos/808186/medium.JPG?1398374004,"sea star, giant, olympic, ochre sea star",,,,,,,,,no,
183588,Red Pencil Urchin,Heterocentrotus mamillatus,Red Pencil Urchin,Animalia,348239,false,2,0,2012-10-24,2012-10-24,,Eastern Time (US & Canada),"Honolua Bay, Maui",21.0133080437,-156.6389787197,,,,,,,,,3753,crusty,2013-01-21 00:34:38 UTC,2014-05-13 16:04:24 UTC,research,CC-BY,http://www.inaturalist.org/observations/183588,http://static.inaturalist.org/photos/238341/medium.JPG?1358728885,,,,,,,,,12,no,coral reef in a calm cove
454790,Red Heart Urchin (Meoma ventricosa),Meoma ventricosa,Red Heart Urchin,Animalia,195776,false,1,0,2013-03-27,2013-03-27,,Eastern Time (US & Canada),bahamas,25.03428,-77.39628,197217,,,,,,,,3753,crusty,2013-11-12 14:48:46 UTC,2014-05-08 02:51:15 UTC,research,CC-BY,http://www.inaturalist.org/observations/454790,http://static.inaturalist.org/photos/573929/medium.JPG?1384267732,,,,,,,,,,,
634027,Rainbow Star,Orthasterias koehleri,Rainbow Star,Animalia,47669,false,1,0,Sun Apr 20 2014 12:48:17 GMT-0700 (PDT),2014-04-20,2014-04-20 19:48:17 UTC,Pacific Time (US & Canada),"Salt Creek Recreation Area, Port Angeles, WA, US",48.166954,-123.707684,5,,,,,,,,5534,tessaf,2014-04-20 20:35:13 UTC,2014-05-25 08:21:04 UTC,research,CC-BY,http://www.inaturalist.org/observations/634027,http://static.inaturalist.org/photos/797480/medium.jpg?1398026352,,,47669,Orthasterias koehleri,35467,gpaulay,,,,no,
670331,Luzon sea star,Echinaster luzonicus,Luzon sea star,Animalia,136699,false,1,0,"July 23, 2013 11:08",2013-07-23,2013-07-23 21:08:00 UTC,Hawaii,"Mansuar, ID",-0.582707,130.609296,10000,,,,,,manual,,3403,davidr,2014-05-10 08:12:42 UTC,2014-05-25 08:20:49 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/670331,http://lh3.ggpht.com/-jhSPEX-tzcw/U23aMevwRVI/AAAAAAAAelY/B9qli70lNGs/s512/P7231645.jpg,,,136699,Echinaster luzonicus,35467,gpaulay,,,45,no,reef
120782,Sea Stars (Class Asteroidea),Asteroidea,Sea Stars,Animalia,47668,false,1,0,Sun Sep 02 2012 13:03:27 GMT+0100 (GMT+01:00),2012-09-02,2012-09-02 12:03:27 UTC,Casablanca,"Port Phillip, Port Phillip, Victoria, AU",-37.865,144.965,,,,,,,,,6321,rdmpage,2012-09-09 04:55:43 UTC,2014-05-10 10:44:53 UTC,research,CC-BY,http://www.inaturalist.org/observations/120782,http://static.inaturalist.org/photos/172295/medium.jpg,,,,,,,,,,,
1501,Oreaster reticulatus,Oreaster reticulatus,red cushion sea star,Animalia,49500,false,1,0,2002-01-06,2002-01-06,,Eastern Time (US & Canada),Bahia Honda State Park,24.6540775299,-81.279258728,,,,,,,,,169,flapack,2009-02-07 23:53:45 UTC,2014-05-11 21:26:35 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1501,http://farm4.staticflickr.com/3434/3260977191_0d2523e4d7.jpg,,"Cushion Sea Star
",,,,,,,,,
1796,Tripneustes ventricosus,Tripneustes ventricosus,West Indian Sea Egg,Animalia,49955,false,1,0,2009-02-09,2009-02-09,,Eastern Time (US & Canada),Lauderdale-by-the-Sea,26.1871070862,-80.0936050415,,,,,,,,,169,flapack,2009-03-01 04:56:19 UTC,2014-05-11 21:27:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1796,http://farm4.staticflickr.com/3403/3318368288_346d7ef813.jpg,,I believe this one is a West Indian Sea Egg,,,,,,,,,
3078,long-spined sea urchin,Diadema antillarum,Long-spined Sea Urchin,Animalia,52290,false,2,0,2009-07-05,2009-07-05,,Eastern Time (US & Canada),"Lauderdale by the Sea, FL",26.1888446808,-80.0913009644,,,,,,,,,169,flapack,2009-07-13 17:46:27 UTC,2014-05-13 16:02:19 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3078,http://farm3.staticflickr.com/2587/3707224609_451fd188f7.jpg,,,,,,,,,,,
8695,Dermasterias imbricata,Dermasterias imbricata,Leather Star,Animalia,63382,false,1,0,2007-03-13,2007-03-13,,Eastern Time (US & Canada),"Discovery Passage, BC",50.079284668,-125.2541809082,,,,,,,,,169,flapack,2010-10-18 15:53:44 UTC,2014-05-11 21:29:17 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/8695,http://farm5.staticflickr.com/4128/5093248673_9055d2b0fc.jpg,,Not entirely confident in the ID.  It was made three years ago by the dive master.,,,,,,,,,
8698,sunflower sea star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673,false,1,0,2007-03-13,2007-03-13,,Eastern Time (US & Canada),"Discovery Passage, BC",50.0784606934,-125.2530670166,,,,,,,,,169,flapack,2010-10-18 18:28:48 UTC,2014-05-11 21:29:28 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/8698,http://farm5.staticflickr.com/4147/5093848086_ab6ba49c1a.jpg,,,,,,,,,,,
350807,Luidia clathrata,Luidia clathrata,Lined Starfish,Animalia,209355,false,0,0,2013-07-23,2013-07-23,,Central Time (US & Canada),"Port O'Connor, TX",28.462655,-96.295853,934,,,,,,,,15582,natureranger,2013-07-30 01:18:51 UTC,2014-05-12 18:17:49 UTC,casual,CC-BY-NC-ND,http://www.inaturalist.org/observations/350807,http://static.inaturalist.org/photos/437223/medium.jpg?1375147138,,,,,,,,,,,
668768,Synaptula reticulata,Synaptula,,Animalia,142211,false,3,0,"July 23, 2013 10:13",2013-07-23,2013-07-23 20:13:00 UTC,Hawaii,"Mansuar, ID",-0.582707,130.609296,10000,,,,,,manual,,3403,davidr,2014-05-09 09:06:28 UTC,2014-05-25 12:11:12 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/668768,http://lh5.ggpht.com/-jwYjqm_imho/U2yV5M0sJsI/AAAAAAAAejk/6Agd46KlTaM/s512/P7231609.jpg,,,349810,Synaptula reticulata,35467,gpaulay,,,30,no,reef
677985,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,2014-05-14,2014-05-14,,Pacific Time (US & Canada),"Indian Island, WA",48.024556,-122.723286,,,,,,,,,27263,wendy5,2014-05-15 04:00:40 UTC,2014-05-15 05:32:50 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/677985,http://static.inaturalist.org/photos/854008/medium.jpg?1400126445,sea star,"With the devastating SeaStar Wasting Syndrome hitting this area hard, I was happy to see dozens of healthy Pisaster ochraceus, or Ochre Sea Stars, today during the minus tide. Most were hanging onto huge rocks piled up when the ""cut"" (a canal) was created by Indian Island. Most are purple like this one, or a shade of purplish-brown. Today I only saw one orange ochre star. There are many Sunflower Stars (Pycnopodia helianthoides) living in these rocks and on the surrounding beach as well as a few Mottled Sea Stars.",,,,,,,0,no,rocks by canal beside sandy beach
677971,Evasterias troschelii,Evasterias troschelii,,Animalia,84265,false,1,0,2014-05-14,2014-05-14,,Pacific Time (US & Canada),"Indian Island, WA",48.024556,-122.723286,,,,,,,,,27263,wendy5,2014-05-15 03:44:28 UTC,2014-05-25 08:21:32 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/677971,http://static.inaturalist.org/photos/853991/medium.jpg?1400125477,sea star,"This beautiful gray and turquoise Evasterias troschelii , or Mottled Star, was under a rock I turned over on a sandy beach at a minus tide. It had an unusual commensal worm on its side, the Eighteen-scaled Worm.",84265,Evasterias troschelii,35467,gpaulay,,,0,no,rocks by canal beside sandy beach
680474,Red Sea Urchin,Strongylocentrotus franciscanus,Red Sea Urchin,Animalia,49126,false,2,0,2014-05-16 07:46:20,2014-05-16,2014-05-16 14:46:20 UTC,Pacific Time (US & Canada),"San Mateo, Golden Gate National Recreation Area, California, United States",37.5152555556,-122.5132361111,,,,,,,,,26610,nudibranchmom,2014-05-16 22:22:48 UTC,2014-05-27 10:32:23 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/680474,http://static.inaturalist.org/photos/856989/medium.jpg?1400279031,,,,,,,,,,,
680453,Purple Sea Urchin,Strongylocentrotus purpuratus,Purple Sea Urchin,Animalia,48035,false,3,0,2014-05-16 06:32:27,2014-05-16,2014-05-16 13:32:27 UTC,Pacific Time (US & Canada),"San Mateo, Golden Gate National Recreation Area, California, United States",37.5152555556,-122.513725,,,,,,,,,26610,nudibranchmom,2014-05-16 22:22:06 UTC,2014-05-27 10:31:54 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/680453,http://static.inaturalist.org/photos/856965/medium.JPG?1400278933,,,,,,,,,,,
680472,Purple Sea Urchin,Strongylocentrotus purpuratus,Purple Sea Urchin,Animalia,48035,false,3,0,2014-05-16 07:41:44,2014-05-16,2014-05-16 14:41:44 UTC,Pacific Time (US & Canada),"San Mateo, Golden Gate National Recreation Area, California, United States",37.5152027778,-122.5135194444,,,,,,,,,26610,nudibranchmom,2014-05-16 22:22:42 UTC,2014-05-27 10:31:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/680472,http://static.inaturalist.org/photos/856986/medium.jpg?1400279017,,"Posted this one because it is showing a lot of damage - not sure if due to disease, attempted predation or just a hard life.",48035,Strongylocentrotus purpuratus,35467,gpaulay,,,,,
680479,Red Sea Urchin,Strongylocentrotus franciscanus,Red Sea Urchin,Animalia,49126,false,2,0,2014-05-16 07:55:19,2014-05-16,2014-05-16 14:55:19 UTC,Pacific Time (US & Canada),"San Mateo, Golden Gate National Recreation Area, California, United States",37.5150222222,-122.5134888889,,,,,,,,,26610,nudibranchmom,2014-05-16 22:22:55 UTC,2014-05-27 10:31:43 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/680479,http://static.inaturalist.org/photos/856994/medium.jpg?1400279056,,,,,,,,,,,
686351,Ochre Sea Star,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,Mon May 19 2014 07:26:50 GMT-0700 (PDT),2014-05-19,2014-05-19 14:26:50 UTC,Pacific Time (US & Canada),"W Point Ave, Half Moon Bay, CA, US",37.4951283333,-122.499175,,,,,,,,,16101,dpom,2014-05-19 23:51:47 UTC,2014-05-21 00:06:24 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/686351,http://static.inaturalist.org/photos/863581/medium.jpg?1400543519,,,,,,,,,,no,
688853,Ochre Sea Star,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,2,0,Tue May 20 2014 11:01:01 GMT-0700 (PDT),2014-05-20,2014-05-20 18:01:01 UTC,Pacific Time (US & Canada),"Pescadero, Pescadero, CA, US",37.2618416667,-122.41562,,,,,,,,,16101,dpom,2014-05-20 22:37:11 UTC,2014-05-27 10:31:48 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/688853,http://static.inaturalist.org/photos/866164/medium.jpg?1400625441,,,,,,,,,5,no,tidepool with marginal habitat
688891,Purple Sea Urchin,Strongylocentrotus purpuratus,Purple Sea Urchin,Animalia,48035,false,2,0,Tue May 20 2014 09:55:01 GMT-0700 (PDT),2014-05-20,2014-05-20 16:55:01 UTC,Pacific Time (US & Canada),"Bean Hollow State Beach, Pescadero, CA, US",37.2276,-122.411605,,,,,,,,,16101,dpom,2014-05-20 23:15:59 UTC,2014-05-21 17:26:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/688891,http://static.inaturalist.org/photos/866219/medium.jpg?1400627782,,,,,,,,,,no,
335472,Sea Urchins,Echinoidea,Sea Urchins,Animalia,47548,true,2,0,2013-05-30,2013-05-30,,Central Time (US & Canada),"Toledo, belize",16.774302,-88.084517,1496,,,,,,,,18065,callieoldfield,2013-07-17 14:38:40 UTC,2014-05-25 08:19:07 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/335472,http://static.inaturalist.org/photos/418618/medium.JPG?1374071935,,,195776,Meoma ventricosa,35467,gpaulay,,,,,
690881,Ochre Sea Star,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,Wed May 21 2014 10:00:02 GMT-0700 (PDT),2014-05-21,2014-05-21 17:00:02 UTC,Pacific Time (US & Canada),"W Point Ave, Half Moon Bay, CA, US",37.4952916667,-122.4990616667,,,,,,,,,16101,dpom,2014-05-21 21:35:09 UTC,2014-05-24 06:01:19 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/690881,http://static.inaturalist.org/photos/868124/medium.jpg?1400708124,,,49699,Pisaster ochraceus,35467,gpaulay,,,,no,
551645,Astropecten,Astropecten,,Animalia,48237,true,2,0,2014-03-03,2014-03-03,,Pacific Time (US & Canada),"Gaviota, ca",34.470877,-120.227768,35,,,,,,,,31602,nlaroche,2014-03-04 04:37:52 UTC,2014-05-22 00:45:31 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/551645,http://static.inaturalist.org/photos/703751/medium.jpg?1393907880,,After large storms this weekend there were 100s of these stars on the rocky beach. A few were still alive (barely) but most were dead. I've never seen them on the beach before.,,,,,,0,0,no,"Dead, washed up on beach after big storm"
697576,Asterias rubens,Asterias rubens,common seastar,Animalia,120138,false,1,0,2014-05-25,2014-05-25,,Lisbon,"Praia da Vagueira, Vagos, Aveiro, Portugal",40.559617,-8.771947,100,,,,,,,,3042,duarte,2014-05-25 16:57:26 UTC,2014-05-26 09:14:42 UTC,research,CC-BY-ND,http://www.inaturalist.org/observations/697576,http://static.inaturalist.org/photos/875241/medium.JPG?1401038317,"Asterias rubens, Portugal, Vagos","Although common in rocky shores, this was an unusual finding in a sand beach, like Vagueira Beach.",120138,Asterias rubens,35467,gpaulay,,0,0,no,tidal pool in a rock breakwater located on a sand beach
686137,Western Spiny Brittle Star,Ophiothrix spiculata,Western Spiny Brittle Star,Animalia,48835,true,0,0,2014-05-19 10:22:40,2014-05-19,2014-05-19 17:22:40 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4945222222,-122.4991694444,,,,,,,,,26610,nudibranchmom,2014-05-19 21:40:10 UTC,2014-05-26 17:06:32 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/686137,http://static.inaturalist.org/photos/863296/medium.jpg?1400535648,,,,,,,,,,yes,intertidal; on coraline algae
700516,Leptasterias aequalis,Leptasterias aequalis,,Animalia,120883,false,1,0,2014-05-26,2014-05-26,,Pacific Time (US & Canada),"Fort Worden, WA",48.143088,-122.781722,,,,,,,,,27263,wendy5,2014-05-27 03:33:56 UTC,2014-05-27 04:00:37 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/700516,http://static.inaturalist.org/photos/878727/medium.jpg?1401161641,sea star,"This small Leptasterias aequalis or Colorful Six-armed Star was only 1"" across. I found it under a rock at the low tide and moved it onto this iridescent seaweed for a photo, then returned it to its location. It's not often you find a six-armed star!",,,,,,,0,no,"low tide sandy and rocky beach, found against a larger rock"
535606,Sea Urchins,Echinoidea,Sea Urchins,Animalia,47548,true,3,0,2010-08-07,2010-08-07,,Amsterdam,27.582606 34.254243,27.97424,34.429264,1000,,,,,,,,30467,mattiamenchetti,2014-02-18 21:18:41 UTC,2014-05-27 21:46:46 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/535606,http://static.inaturalist.org/photos/681207/medium.JPG?1392758347,,,,,,,,,,,
225914,Ochre Star ( Pisaster ochraceus),Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,2,0,Sat Mar 30 2013 10:55:30 GMT-0700 (PDT),2013-03-30,2013-03-30 17:55:30 UTC,Pacific Time (US & Canada),"12–98 Marina Green Dr, San Francisco, California, US",37.8073333333,-122.4386666667,,,,,,,,,13979,robberfly,2013-03-30 22:41:40 UTC,2014-05-27 22:29:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/225914,http://static.inaturalist.org/photos/284449/medium.jpg?1364683465,,The one on the right might be the Short-Spined Sea Star ( P. brevispinus ) but too hard to call from this photo.,,,,,,,,yes,
281822,Eccentric sand dollar (Dendraster excentricus),Dendraster excentricus,Eccentric sand dollar,Animalia,117696,false,1,0,Wed May 29 2013 10:43:07 GMT-0700 (PDT),2013-05-29,2013-05-29 17:43:07 UTC,Pacific Time (US & Canada),"1096 Point Lobos Ave, San Francisco, California, US",37.7775,-122.5145,,,,,,,,,13979,robberfly,2013-05-30 00:05:10 UTC,2014-05-27 22:30:02 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/281822,http://static.inaturalist.org/photos/348905/medium.jpg?1369872515,,Had to hunt for a whole one...,,,,,,,,yes,
344584,Ochre Sea Star,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,2,0,Wed Jul 24 2013 08:15:21 GMT-0700 (PDT),2013-07-24,2013-07-24 15:15:21 UTC,Pacific Time (US & Canada),"W Point Ave, Half Moon Bay, California, US",37.4945,-122.4993333333,,,,,,,,,13979,robberfly,2013-07-24 20:43:34 UTC,2014-05-27 22:30:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/344584,http://static.inaturalist.org/photos/428981/medium.jpg?1374699209,,,,,,,,,,yes,
344576,Leptasterias hexactis,Leptasterias hexactis,Six-rayed Star,Animalia,117691,false,1,0,Wed Jul 24 2013 07:09:49 GMT-0700 (PDT),2013-07-24,2013-07-24 14:09:49 UTC,Pacific Time (US & Canada),"W Point Ave, Half Moon Bay, California, US",37.4943333333,-122.4995,,,,,,,,,13979,robberfly,2013-07-24 20:43:25 UTC,2014-05-27 22:30:55 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/344576,http://static.inaturalist.org/photos/428922/medium.jpg?1374698742,,The Six-Rayed Starfish,,,,,,,,yes,
344574,Purple Sea Urchin,Strongylocentrotus purpuratus,Purple Sea Urchin,Animalia,48035,false,1,0,Wed Jul 24 2013 06:30:45 GMT-0700 (PDT),2013-07-24,2013-07-24 13:30:45 UTC,Pacific Time (US & Canada),"W Point Ave, El Granada, California, US",37.4955,-122.4965,,,,,,,,,13979,robberfly,2013-07-24 20:43:24 UTC,2014-05-27 22:31:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/344574,http://static.inaturalist.org/photos/428921/medium.jpg?1374698718,,I first noticed the dead inside shell. Learned today they dig out the holes in the reef...,,,,,,,,yes,Tidepool
409606,Eccentric sand dollar (Dendraster excentricus),Dendraster excentricus,Eccentric sand dollar,Animalia,117696,false,1,0,Thu Sep 26 2013 11:31:24 GMT-0700 (PDT),2013-09-26,2013-09-26 18:31:24 UTC,Pacific Time (US & Canada),"Ocean Beach, San Francisco, CA, US",37.7527866667,-122.5105966667,,,,,,,,,13979,robberfly,2013-09-26 21:31:54 UTC,2014-05-27 22:31:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/409606,http://static.inaturalist.org/photos/512398/medium.jpg?1380231256,,Hundred of them...different colors...,,,,,,,,yes,Sandy Beach
448507,Purple Sea Urchin,Strongylocentrotus purpuratus,Purple Sea Urchin,Animalia,48035,false,2,0,Mon Nov 04 2013 16:37:33 GMT-0800 (PST),2013-11-04,2013-11-05 00:37:33 UTC,Pacific Time (US & Canada),"W Point Ave, Half Moon Bay, CA, US",37.4946416667,-122.4994416667,,,,,,,,,13979,robberfly,2013-11-05 04:00:22 UTC,2014-05-27 22:31:48 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/448507,http://static.inaturalist.org/photos/565544/medium.jpg?1383624414,,,,,,,,,,yes,Tidepool
448509,Leather Star,Dermasterias imbricata,Leather Star,Animalia,63382,false,1,0,Mon Nov 04 2013 16:32:27 GMT-0800 (PST),2013-11-04,2013-11-05 00:32:27 UTC,Pacific Time (US & Canada),"W Point Ave, Half Moon Bay, CA, US",37.4948716667,-122.4992916667,,,,,,,,,13979,robberfly,2013-11-05 04:00:27 UTC,2014-05-27 22:32:02 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/448509,http://static.inaturalist.org/photos/565546/medium.jpg?1383624469,,Few than the Ochre Stars...,,,,,,,,yes,Tidepool
